"Module","Scenario","Region","Item","Variable","Year","Unit","Value"
"MARKET","res_2_1725cap_after_2023_ref","PAR","RAPE","INHA","2025","[kg/p/d]",0.000386991150441526
"MARKET","res_2_1725cap_after_2023_ref","PAR","SUNF","INHA","2025","[kg/p/d]",0.0018384030444341
"MARKET","res_2_1725cap_after_2023_ref","PAR","PULS","INHA","2025","[kg/p/d]",0.024423515111633
"MARKET","res_2_1725cap_after_2023_ref","PAR","POTA","INHA","2025","[kg/p/d]",0.00717407592611832
"MARKET","res_2_1725cap_after_2023_ref","PAR","TOBA","INHA","2025","[kg/p/d]",0.0143902383615514
"MARKET","res_2_1725cap_after_2023_ref","PAR","TOMA","INHA","2025","[kg/p/d]",0.0158830703986357
"MARKET","res_2_1725cap_after_2023_ref","PAR","OVEG","INHA","2025","[kg/p/d]",0.0654088757689357
"MARKET","res_2_1725cap_after_2023_ref","PAR","APPL","INHA","2025","[kg/p/d]",0.00181941555313386
"MARKET","res_2_1725cap_after_2023_ref","PAR","OFRU","INHA","2025","[kg/p/d]",0.0448603629192945
"MARKET","res_2_1725cap_after_2023_ref","PAR","CITR","INHA","2025","[kg/p/d]",0.0758053844350823
"MARKET","res_2_1725cap_after_2023_ref","PAR","TAGR","INHA","2025","[kg/p/d]",0.000235528683651075
"MARKET","res_2_1725cap_after_2023_ref","PAR","TABO","INHA","2025","[kg/p/d]",0.000276670899294082
"MARKET","res_2_1725cap_after_2023_ref","PAR","TWIN","INHA","2025","[kg/p/d]",0.0137710044461621
"MARKET","res_2_1725cap_after_2023_ref","PAR","WHEA","INHA","2025","[kg/p/d]",0.0875066725449846
"MARKET","res_2_1725cap_after_2023_ref","PAR","BEEF","INHA","2025","[kg/p/d]",0.0382911705010457
"MARKET","res_2_1725cap_after_2023_ref","PAR","PORK","INHA","2025","[kg/p/d]",0.0225951431652573
"MARKET","res_2_1725cap_after_2023_ref","PAR","SGMT","INHA","2025","[kg/p/d]",0.00108207090544966
"MARKET","res_2_1725cap_after_2023_ref","PAR","EGGS","INHA","2025","[kg/p/d]",0.0386475144467947
"MARKET","res_2_1725cap_after_2023_ref","PAR","POUM","INHA","2025","[kg/p/d]",0.0245528441153405
"MARKET","res_2_1725cap_after_2023_ref","PAR","CHES","INHA","2025","[kg/p/d]",0.00138805258989791
"MARKET","res_2_1725cap_after_2023_ref","PAR","FRMI","INHA","2025","[kg/p/d]",0.167010434240961
"MARKET","res_2_1725cap_after_2023_ref","PAR","COCM","INHA","2025","[kg/p/d]",0.000351013745289803
"MARKET","res_2_1725cap_after_2023_ref","PAR","RICE","INHA","2025","[kg/p/d]",0.00978316364580912
"MARKET","res_2_1725cap_after_2023_ref","PAR","SUGA","INHA","2025","[kg/p/d]",0.0449243304276096
"MARKET","res_2_1725cap_after_2023_ref","PAR","SUNO","INHA","2025","[kg/p/d]",0.00783465254424006
"MARKET","res_2_1725cap_after_2023_ref","PAR","SOYO","INHA","2025","[kg/p/d]",0.0177146337701799
"MARKET","res_2_1725cap_after_2023_ref","PAR","OLIO","INHA","2025","[kg/p/d]",0.000253239563142171
"MARKET","res_2_1725cap_after_2023_ref","PAR","PLMO","INHA","2025","[kg/p/d]",0.00220207435825714
"MARKET","res_2_1725cap_after_2023_ref","PAR","OTHO","INHA","2025","[kg/p/d]",0.00461259589319625
"MARKET","res_2_1725cap_after_2023_ref","PAR","COFF","INHA","2025","[kg/p/d]",0.00188619829257722
"MARKET","res_2_1725cap_after_2023_ref","PAR","TEAS","INHA","2025","[kg/p/d]",0.0356802993641835
"MARKET","res_2_1725cap_after_2023_ref","PAR","FFIS","INHA","2025","[kg/p/d]",0.00920705502076858
"MARKET","res_2_1725cap_after_2023_ref","PAR","SFIS","INHA","2025","[kg/p/d]",0.00118631509380894
"MARKET","res_2_1725cap_after_2023_ref","PAR","OAQU","INHA","2025","[kg/p/d]",0.000164927404512124
"MARKET","res_2_1725cap_after_2023_ref","PAR","FENI","INHA","2025","[kg/p/d]",0.41023348858585
"MARKET","res_2_1725cap_after_2023_ref","BOL","BARL","INHA","2025","[kg/p/d]",0.0156459320556763
"MARKET","res_2_1725cap_after_2023_ref","BOL","OATS","INHA","2025","[kg/p/d]",0.00325563841575526
"MARKET","res_2_1725cap_after_2023_ref","BOL","MAIZ","INHA","2025","[kg/p/d]",0.0799753914528871
"MARKET","res_2_1725cap_after_2023_ref","BOL","OCER","INHA","2025","[kg/p/d]",0.00538267833443401
"MARKET","res_2_1725cap_after_2023_ref","BOL","RAPE","INHA","2025","[kg/p/d]",0.000178736325970953
"MARKET","res_2_1725cap_after_2023_ref","BOL","PULS","INHA","2025","[kg/p/d]",0.00887503269122965
"MARKET","res_2_1725cap_after_2023_ref","BOL","POTA","INHA","2025","[kg/p/d]",0.187939139421365
"MARKET","res_2_1725cap_after_2023_ref","BOL","TOBA","INHA","2025","[kg/p/d]",0.000462020172851957
"MARKET","res_2_1725cap_after_2023_ref","BOL","TOMA","INHA","2025","[kg/p/d]",0.0138348030903836
"MARKET","res_2_1725cap_after_2023_ref","BOL","OVEG","INHA","2025","[kg/p/d]",0.0532428995670052
"MARKET","res_2_1725cap_after_2023_ref","BOL","APPL","INHA","2025","[kg/p/d]",0.0055123691542038
"MARKET","res_2_1725cap_after_2023_ref","BOL","OFRU","INHA","2025","[kg/p/d]",0.114702626985582
"MARKET","res_2_1725cap_after_2023_ref","BOL","CITR","INHA","2025","[kg/p/d]",0.0568042415440231
"MARKET","res_2_1725cap_after_2023_ref","BOL","TAGR","INHA","2025","[kg/p/d]",0.00296712622867
"MARKET","res_2_1725cap_after_2023_ref","BOL","TWIN","INHA","2025","[kg/p/d]",0.00227931492921794
"MARKET","res_2_1725cap_after_2023_ref","BOL","WHEA","INHA","2025","[kg/p/d]",0.139297657911818
"MARKET","res_2_1725cap_after_2023_ref","BOL","BEEF","INHA","2025","[kg/p/d]",0.0584411149609214
"MARKET","res_2_1725cap_after_2023_ref","BOL","PORK","INHA","2025","[kg/p/d]",0.0242615004454864
"MARKET","res_2_1725cap_after_2023_ref","BOL","SGMT","INHA","2025","[kg/p/d]",0.00534074871602022
"MARKET","res_2_1725cap_after_2023_ref","BOL","EGGS","INHA","2025","[kg/p/d]",0.0164347214277591
"MARKET","res_2_1725cap_after_2023_ref","BOL","POUM","INHA","2025","[kg/p/d]",0.0956806512777375
"MARKET","res_2_1725cap_after_2023_ref","BOL","WMIO","INHA","2025","[kg/p/d]",0.00165591350782279
"MARKET","res_2_1725cap_after_2023_ref","BOL","BUTT","INHA","2025","[kg/p/d]",0.000204456915575008
"MARKET","res_2_1725cap_after_2023_ref","BOL","SMIP","INHA","2025","[kg/p/d]",0.000399519766079458
"MARKET","res_2_1725cap_after_2023_ref","BOL","CHES","INHA","2025","[kg/p/d]",0.00234243260680109
"MARKET","res_2_1725cap_after_2023_ref","BOL","FRMI","INHA","2025","[kg/p/d]",0.0564633803656507
"MARKET","res_2_1725cap_after_2023_ref","BOL","COCM","INHA","2025","[kg/p/d]",0.000665667227497957
"MARKET","res_2_1725cap_after_2023_ref","BOL","RICE","INHA","2025","[kg/p/d]",0.0615076348066276
"MARKET","res_2_1725cap_after_2023_ref","BOL","SUGA","INHA","2025","[kg/p/d]",0.0585477361805767
"MARKET","res_2_1725cap_after_2023_ref","BOL","SUNO","INHA","2025","[kg/p/d]",0.00172323782033257
"MARKET","res_2_1725cap_after_2023_ref","BOL","SOYO","INHA","2025","[kg/p/d]",0.00354762298532607
"MARKET","res_2_1725cap_after_2023_ref","BOL","OTHO","INHA","2025","[kg/p/d]",0.00295793889128848
"MARKET","res_2_1725cap_after_2023_ref","BOL","COFF","INHA","2025","[kg/p/d]",0.0061481368452283
"MARKET","res_2_1725cap_after_2023_ref","BOL","TEAS","INHA","2025","[kg/p/d]",0.000836255984786441
"MARKET","res_2_1725cap_after_2023_ref","BOL","FFIS","INHA","2025","[kg/p/d]",0.00180047487641887
"MARKET","res_2_1725cap_after_2023_ref","BOL","SFIS","INHA","2025","[kg/p/d]",0.00178941588802526
"MARKET","res_2_1725cap_after_2023_ref","BOL","FENI","INHA","2025","[kg/p/d]",0.0629537198839318
"MARKET","res_2_1730cap_after_2023_ref","BL000000","RYEM","INHA","2030","[kg/p/d]",0.00117678609029882
"MARKET","res_2_1730cap_after_2023_ref","BL000000","BARL","INHA","2030","[kg/p/d]",0.0594273818607695
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OATS","INHA","2030","[kg/p/d]",8.06221043254619e-05
"MARKET","res_2_1730cap_after_2023_ref","BL000000","MAIZ","INHA","2030","[kg/p/d]",0.000621236018570908
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OCER","INHA","2030","[kg/p/d]",0.0199202568865503
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SOYA","INHA","2030","[kg/p/d]",0.00064762958460622
"MARKET","res_2_1730cap_after_2023_ref","BL000000","PULS","INHA","2030","[kg/p/d]",0.00620471420634191
"MARKET","res_2_1730cap_after_2023_ref","BL000000","POTA","INHA","2030","[kg/p/d]",0.0862105523180797
"MARKET","res_2_1730cap_after_2023_ref","BL000000","TOMA","INHA","2030","[kg/p/d]",0.0191016098086941
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OVEG","INHA","2030","[kg/p/d]",0.0826845762225281
"MARKET","res_2_1730cap_after_2023_ref","BL000000","APPL","INHA","2030","[kg/p/d]",0.00527761188926999
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OFRU","INHA","2030","[kg/p/d]",0.00227843592268286
"MARKET","res_2_1730cap_after_2023_ref","BL000000","CITR","INHA","2030","[kg/p/d]",0.108948422676566
"MARKET","res_2_1730cap_after_2023_ref","BL000000","TAGR","INHA","2030","[kg/p/d]",0.00439105109763507
"MARKET","res_2_1730cap_after_2023_ref","BL000000","TABO","INHA","2030","[kg/p/d]",0.000475401378362629
"MARKET","res_2_1730cap_after_2023_ref","BL000000","TWIN","INHA","2030","[kg/p/d]",0.0661075641854577
"MARKET","res_2_1730cap_after_2023_ref","BL000000","WHEA","INHA","2030","[kg/p/d]",0.127444889362744
"MARKET","res_2_1730cap_after_2023_ref","BL000000","BEEF","INHA","2030","[kg/p/d]",0.0145766575329182
"MARKET","res_2_1730cap_after_2023_ref","BL000000","PORK","INHA","2030","[kg/p/d]",0.07810966904828
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SGMT","INHA","2030","[kg/p/d]",0.0025317702824319
"MARKET","res_2_1730cap_after_2023_ref","BL000000","EGGS","INHA","2030","[kg/p/d]",0.0184499566394326
"MARKET","res_2_1730cap_after_2023_ref","BL000000","POUM","INHA","2030","[kg/p/d]",0.0193979947168863
"MARKET","res_2_1730cap_after_2023_ref","BL000000","WHEP","INHA","2030","[kg/p/d]",0.000979318837896496
"MARKET","res_2_1730cap_after_2023_ref","BL000000","WMIO","INHA","2030","[kg/p/d]",0.00412780352364477
"MARKET","res_2_1730cap_after_2023_ref","BL000000","BUTT","INHA","2030","[kg/p/d]",0.0150402250235643
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SMIP","INHA","2030","[kg/p/d]",0.00793584531548332
"MARKET","res_2_1730cap_after_2023_ref","BL000000","CHES","INHA","2030","[kg/p/d]",0.036320331760722
"MARKET","res_2_1730cap_after_2023_ref","BL000000","FRMI","INHA","2030","[kg/p/d]",0.243310567121051
"MARKET","res_2_1730cap_after_2023_ref","BL000000","CREM","INHA","2030","[kg/p/d]",0.0443514257587069
"MARKET","res_2_1730cap_after_2023_ref","BL000000","COCM","INHA","2030","[kg/p/d]",0.0143868805339404
"MARKET","res_2_1730cap_after_2023_ref","BL000000","RICE","INHA","2030","[kg/p/d]",0.00244438221119952
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SUGA","INHA","2030","[kg/p/d]",0.0897670831901806
"MARKET","res_2_1730cap_after_2023_ref","BL000000","RAPO","INHA","2030","[kg/p/d]",0.00350636165187828
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SUNO","INHA","2030","[kg/p/d]",0.00440437861831855
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SOYO","INHA","2030","[kg/p/d]",0.0118064213070321
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OLIO","INHA","2030","[kg/p/d]",0.00352584021197432
"MARKET","res_2_1730cap_after_2023_ref","BL000000","PLMO","INHA","2030","[kg/p/d]",0.00145910760755877
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OTHO","INHA","2030","[kg/p/d]",0.0129109264075466
"MARKET","res_2_1730cap_after_2023_ref","BL000000","MILK","INHA","2030","[kg/p/d]",0.00296927474600445
"MARKET","res_2_1730cap_after_2023_ref","BL000000","COFF","INHA","2030","[kg/p/d]",0.0156392738494661
"MARKET","res_2_1730cap_after_2023_ref","BL000000","TEAS","INHA","2030","[kg/p/d]",0.00142820453573542
"MARKET","res_2_1730cap_after_2023_ref","BL000000","FFIS","INHA","2030","[kg/p/d]",0.0121973661895068
"MARKET","res_2_1730cap_after_2023_ref","BL000000","SFIS","INHA","2030","[kg/p/d]",0.0265682147894661
"MARKET","res_2_1730cap_after_2023_ref","BL000000","OAQU","INHA","2030","[kg/p/d]",0.0121327299724799
"MARKET","res_2_1730cap_after_2023_ref","SE000000","RYEM","INHA","2030","[kg/p/d]",0.00854142579283763
"MARKET","res_2_1730cap_after_2023_ref","SE000000","BARL","INHA","2030","[kg/p/d]",0.0476388652958314
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OATS","INHA","2030","[kg/p/d]",0.00439372446065692
"MARKET","res_2_1730cap_after_2023_ref","SE000000","MAIZ","INHA","2030","[kg/p/d]",0.00368640805776975
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OCER","INHA","2030","[kg/p/d]",0.00028600133377507
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SOYA","INHA","2030","[kg/p/d]",0.000900957046581935
"MARKET","res_2_1730cap_after_2023_ref","SE000000","PULS","INHA","2030","[kg/p/d]",0.00200708561067215
"MARKET","res_2_1730cap_after_2023_ref","SE000000","POTA","INHA","2030","[kg/p/d]",0.0985336468155347
"MARKET","res_2_1730cap_after_2023_ref","SE000000","TOMA","INHA","2030","[kg/p/d]",0.0290345241361387
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OVEG","INHA","2030","[kg/p/d]",0.0774883215426926
"MARKET","res_2_1730cap_after_2023_ref","SE000000","APPL","INHA","2030","[kg/p/d]",0.0158270942604866
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OFRU","INHA","2030","[kg/p/d]",0.00106696603297485
"MARKET","res_2_1730cap_after_2023_ref","SE000000","CITR","INHA","2030","[kg/p/d]",0.118147532050934
"MARKET","res_2_1730cap_after_2023_ref","SE000000","TAGR","INHA","2030","[kg/p/d]",0.00573855639132183
"MARKET","res_2_1730cap_after_2023_ref","SE000000","TABO","INHA","2030","[kg/p/d]",0.000513526330726783
"MARKET","res_2_1730cap_after_2023_ref","SE000000","TWIN","INHA","2030","[kg/p/d]",0.0417173464972291
"MARKET","res_2_1730cap_after_2023_ref","SE000000","WHEA","INHA","2030","[kg/p/d]",0.0978032880768736
"MARKET","res_2_1730cap_after_2023_ref","SE000000","BEEF","INHA","2030","[kg/p/d]",0.0470058274968264
"MARKET","res_2_1730cap_after_2023_ref","SE000000","PORK","INHA","2030","[kg/p/d]",0.0673430189301592
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SGMT","INHA","2030","[kg/p/d]",0.00384166997220891
"MARKET","res_2_1730cap_after_2023_ref","SE000000","EGGS","INHA","2030","[kg/p/d]",0.0363613554932577
"MARKET","res_2_1730cap_after_2023_ref","SE000000","POUM","INHA","2030","[kg/p/d]",0.0394786536079188
"MARKET","res_2_1730cap_after_2023_ref","SE000000","WHEP","INHA","2030","[kg/p/d]",7.7490146808606e-05
"MARKET","res_2_1730cap_after_2023_ref","SE000000","CASE","INHA","2030","[kg/p/d]",0.000122989018254623
"MARKET","res_2_1730cap_after_2023_ref","SE000000","WMIO","INHA","2030","[kg/p/d]",0.00083613627732623
"MARKET","res_2_1730cap_after_2023_ref","SE000000","BUTT","INHA","2030","[kg/p/d]",0.0162555974326184
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SMIP","INHA","2030","[kg/p/d]",0.00308498148625335
"MARKET","res_2_1730cap_after_2023_ref","SE000000","CHES","INHA","2030","[kg/p/d]",0.0503538240949849
"MARKET","res_2_1730cap_after_2023_ref","SE000000","FRMI","INHA","2030","[kg/p/d]",0.186311624575226
"MARKET","res_2_1730cap_after_2023_ref","SE000000","CREM","INHA","2030","[kg/p/d]",0.0326232575467451
"MARKET","res_2_1730cap_after_2023_ref","SE000000","COCM","INHA","2030","[kg/p/d]",0.00339187138308089
"MARKET","res_2_1730cap_after_2023_ref","SE000000","RICE","INHA","2030","[kg/p/d]",0.00784875086750546
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SUGA","INHA","2030","[kg/p/d]",0.0878726656672685
"MARKET","res_2_1730cap_after_2023_ref","SE000000","RAPO","INHA","2030","[kg/p/d]",0.00936738780955589
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SUNO","INHA","2030","[kg/p/d]",0.0100935217830085
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SOYO","INHA","2030","[kg/p/d]",0.00104353238822928
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OLIO","INHA","2030","[kg/p/d]",0.00303689393268211
"MARKET","res_2_1730cap_after_2023_ref","SE000000","PLMO","INHA","2030","[kg/p/d]",0.0141065034422611
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OTHO","INHA","2030","[kg/p/d]",0.00563330375485307
"MARKET","res_2_1730cap_after_2023_ref","SE000000","MILK","INHA","2030","[kg/p/d]",0.000816322646675917
"MARKET","res_2_1730cap_after_2023_ref","SE000000","COFF","INHA","2030","[kg/p/d]",0.0262369789673379
"MARKET","res_2_1730cap_after_2023_ref","SE000000","TEAS","INHA","2030","[kg/p/d]",0.00179687866874198
"MARKET","res_2_1730cap_after_2023_ref","SE000000","FFIS","INHA","2030","[kg/p/d]",0.0181983892866256
"MARKET","res_2_1730cap_after_2023_ref","SE000000","SFIS","INHA","2030","[kg/p/d]",0.0313617047149967
"MARKET","res_2_1730cap_after_2023_ref","SE000000","OAQU","INHA","2030","[kg/p/d]",0.0190249879732206
"MARKET","res_2_1730cap_after_2023_ref","DK000000","RYEM","INHA","2030","[kg/p/d]",0.0135385274017199
"MARKET","res_2_1730cap_after_2023_ref","DK000000","BARL","INHA","2030","[kg/p/d]",0.0799989203637665
"MARKET","res_2_1730cap_after_2023_ref","DK000000","OATS","INHA","2030","[kg/p/d]",0.00701541101831229
"MARKET","res_2_1730cap_after_2023_ref","DK000000","OCER","INHA","2030","[kg/p/d]",0.000325648670249475
"MARKET","res_2_1730cap_after_2023_ref","DK000000","SOYA","INHA","2030","[kg/p/d]",0.0012916029277066
"MARKET","res_2_1730cap_after_2023_ref","DK000000","PULS","INHA","2030","[kg/p/d]",0.00159935926238936
"MARKET","res_2_1730cap_after_2023_ref","DK000000","POTA","INHA","2030","[kg/p/d]",0.0518031446121773
"MARKET","res_2_1730cap_after_2023_ref","DK000000","TOMA","INHA","2030","[kg/p/d]",0.0228741476577593
"MARKET","res_2_1730cap_after_2023_ref","DK000000","OVEG","INHA","2030","[kg/p/d]",0.0715051154540823
"MARKET","res_2_1730cap_after_2023_ref","DK000000","APPL","INHA","2030","[kg/p/d]",0.0327487359480355
"MARKET","res_2_1730cap_after_2023_ref","DK000000","OFRU","INHA","2030","[kg/p/d]",0.00323269360733431
"MARKET","res_2_1730cap_after_2023_ref","DK000000","CITR","INHA","2030","[kg/p/d]",0.0171333324002305
"MARKET","res_2_1730cap_after_2023_ref","DK000000","TAGR","INHA","2030","[kg/p/d]",0.00180979301534976
"MARKET","res_2_1730cap_after_2023_ref","DK000000","TABO","INHA","2030","[kg/p/d]",0.00033612913320533
"MARKET","res_2_1730cap_after_2023_ref","DK000000","TWIN","INHA","2030","[kg/p/d]",0.0555186668048875
"MARKET","res_2_1730cap_after_2023_ref","DK000000","WHEA","INHA","2030","[kg/p/d]",0.0858773196747881
"MARKET","res_2_1730cap_after_2023_ref","DK000000","BEEF","INHA","2030","[kg/p/d]",0.0411891473749995
"MARKET","res_2_1730cap_after_2023_ref","DK000000","PORK","INHA","2030","[kg/p/d]",0.145319357595168
"MARKET","res_2_1730cap_after_2023_ref","DK000000","SGMT","INHA","2030","[kg/p/d]",0.00193106835716519
"MARKET","res_2_1730cap_after_2023_ref","DK000000","EGGS","INHA","2030","[kg/p/d]",0.033010215323958
"MARKET","res_2_1730cap_after_2023_ref","DK000000","POUM","INHA","2030","[kg/p/d]",0.0606114380745721
"MARKET","res_2_1730cap_after_2023_ref","DK000000","WHEP","INHA","2030","[kg/p/d]",0.00032024845292555
"MARKET","res_2_1730cap_after_2023_ref","DK000000","CASE","INHA","2030","[kg/p/d]",0.0040254680223093
"MARKET","res_2_1730cap_after_2023_ref","DK000000","WMIO","INHA","2030","[kg/p/d]",0.00476900778808569
"MARKET","res_2_1730cap_after_2023_ref","DK000000","BUTT","INHA","2030","[kg/p/d]",0.00978601578524021
"MARKET","res_2_1730cap_after_2023_ref","DK000000","SMIP","INHA","2030","[kg/p/d]",0.00206324710233324
"MARKET","res_2_1730cap_after_2023_ref","DK000000","CHES","INHA","2030","[kg/p/d]",0.069171934678883
"MARKET","res_2_1730cap_after_2023_ref","DK000000","FRMI","INHA","2030","[kg/p/d]",0.34892625504763
"MARKET","res_2_1730cap_after_2023_ref","DK000000","CREM","INHA","2030","[kg/p/d]",0.0186647102117204
"MARKET","res_2_1730cap_after_2023_ref","DK000000","COCM","INHA","2030","[kg/p/d]",0.00748097989626923
"MARKET","res_2_1730cap_after_2023_ref","DK000000","RICE","INHA","2030","[kg/p/d]",2.65010186409943e-05
"MARKET","res_2_1730cap_after_2023_ref","DK000000","SUGA","INHA","2030","[kg/p/d]",0.0966984739132294
"MARKET","res_2_1730cap_after_2023_ref","DK000000","RAPO","INHA","2030","[kg/p/d]",0.00287574399370379
"MARKET","res_2_1730cap_after_2023_ref","DK000000","SUNO","INHA","2030","[kg/p/d]",0.00153780668765096
"MARKET","res_2_1730cap_after_2023_ref","DK000000","SOYO","INHA","2030","[kg/p/d]",0.00867751626371634
"MARKET","res_2_1730cap_after_2023_ref","DK000000","OLIO","INHA","2030","[kg/p/d]",0.000170926342376399
"MARKET","res_2_1730cap_after_2023_ref","DK000000","PLMO","INHA","2030","[kg/p/d]",0.000239859562659949
